chamber,value,topic,type,format,id,indicator
Senate,90619,race,table,",",610U500US09035,nwhite
Senate,74677,race,table,",",610U500US09036,nwhite
House,4353,race,table,",",620L500US09001,nwhite
House,19936,race,table,",",620L500US09002,nwhite
House,2622,race,table,",",620L500US09003,nwhite
House,4366,race,table,",",620L500US09004,nwhite
House,4700,race,table,",",620L500US09005,nwhite
House,4375,race,table,",",620L500US09006,nwhite
House,2968,race,table,",",620L500US09007,nwhite
House,21911,race,table,",",620L500US09008,nwhite
House,11919,race,table,",",620L500US09009,nwhite
House,8454,race,table,",",620L500US09010,nwhite
House,8635,race,table,",",620L500US09011,nwhite
House,14932,race,table,",",620L500US09012,nwhite
House,16933,race,table,",",620L500US09013,nwhite
House,19015,race,table,",",620L500US09014,nwhite
House,8370,race,table,",",620L500US09015,nwhite
House,21033,race,table,",",620L500US09016,nwhite
House,20455,race,table,",",620L500US09017,nwhite
House,18256,race,table,",",620L500US09018,nwhite
House,20775,race,table,",",620L500US09019,nwhite
House,13642,race,table,",",620L500US09020,nwhite
House,19726,race,table,",",620L500US09021,nwhite
House,17545,race,table,",",620L500US09022,nwhite
House,20906,race,table,",",620L500US09023,nwhite
House,11591,race,table,",",620L500US09024,nwhite
House,6326,race,table,",",620L500US09025,nwhite
House,14544,race,table,",",620L500US09026,nwhite
House,19136,race,table,",",620L500US09027,nwhite
House,18837,race,table,",",620L500US09028,nwhite
House,18272,race,table,",",620L500US09029,nwhite
House,22948,race,table,",",620L500US09030,nwhite
House,21411,race,table,",",620L500US09031,nwhite
House,20278,race,table,",",620L500US09032,nwhite
House,17339,race,table,",",620L500US09033,nwhite
House,21161,race,table,",",620L500US09034,nwhite
House,21689,race,table,",",620L500US09035,nwhite
House,22140,race,table,",",620L500US09036,nwhite
House,19094,race,table,",",620L500US09037,nwhite
House,20212,race,table,",",620L500US09038,nwhite
House,10045,race,table,",",620L500US09039,nwhite
House,17508,race,table,",",620L500US09040,nwhite
House,16152,race,table,",",620L500US09041,nwhite
House,17731,race,table,",",620L500US09042,nwhite
House,21176,race,table,",",620L500US09043,nwhite
House,20854,race,table,",",620L500US09044,nwhite
House,20500,race,table,",",620L500US09045,nwhite
House,13783,race,table,",",620L500US09046,nwhite
House,22353,race,table,",",620L500US09047,nwhite
House,21301,race,table,",",620L500US09048,nwhite
House,12357,race,table,",",620L500US09049,nwhite
House,21615,race,table,",",620L500US09050,nwhite
House,22288,race,table,",",620L500US09051,nwhite
House,20198,race,table,",",620L500US09052,nwhite
House,22195,race,table,",",620L500US09053,nwhite
House,17272,race,table,",",620L500US09054,nwhite
House,22498,race,table,",",620L500US09055,nwhite
House,18871,race,table,",",620L500US09056,nwhite
House,20699,race,table,",",620L500US09057,nwhite
House,18792,race,table,",",620L500US09058,nwhite
House,18806,race,table,",",620L500US09059,nwhite
House,16339,race,table,",",620L500US09060,nwhite
House,18795,race,table,",",620L500US09061,nwhite
House,22758,race,table,",",620L500US09062,nwhite
House,20502,race,table,",",620L500US09063,nwhite
House,19992,race,table,",",620L500US09064,nwhite
House,17364,race,table,",",620L500US09065,nwhite
House,21009,race,table,",",620L500US09066,nwhite
House,20251,race,table,",",620L500US09067,nwhite
House,21517,race,table,",",620L500US09068,nwhite
House,21786,race,table,",",620L500US09069,nwhite
House,18434,race,table,",",620L500US09070,nwhite
House,15744,race,table,",",620L500US09071,nwhite
House,5339,race,table,",",620L500US09072,nwhite
House,11539,race,table,",",620L500US09073,nwhite
House,12103,race,table,",",620L500US09074,nwhite
House,4973,race,table,",",620L500US09075,nwhite
House,23264,race,table,",",620L500US09076,nwhite
House,19965,race,table,",",620L500US09077,nwhite
House,21410,race,table,",",620L500US09078,nwhite
House,17023,race,table,",",620L500US09079,nwhite
House,21004,race,table,",",620L500US09080,nwhite
House,21280,race,table,",",620L500US09081,nwhite
House,18408,race,table,",",620L500US09082,nwhite
House,20609,race,table,",",620L500US09083,nwhite
House,8310,race,table,",",620L500US09084,nwhite
House,18502,race,table,",",620L500US09085,nwhite
House,20816,race,table,",",620L500US09086,nwhite
House,20001,race,table,",",620L500US09087,nwhite
House,18514,race,table,",",620L500US09088,nwhite
House,20203,race,table,",",620L500US09089,nwhite
House,19785,race,table,",",620L500US09090,nwhite
House,14966,race,table,",",620L500US09091,nwhite
House,7592,race,table,",",620L500US09092,nwhite
House,6283,race,table,",",620L500US09093,nwhite
House,6461,race,table,",",620L500US09094,nwhite
House,3028,race,table,",",620L500US09095,nwhite
House,15806,race,table,",",620L500US09096,nwhite
House,9045,race,table,",",620L500US09097,nwhite
House,20780,race,table,",",620L500US09098,nwhite
House,18378,race,table,",",620L500US09099,nwhite
House,15399,race,table,",",620L500US09100,nwhite
House,21666,race,table,",",620L500US09101,nwhite
House,20293,race,table,",",620L500US09102,nwhite
House,18645,race,table,",",620L500US09103,nwhite
House,14556,race,table,",",620L500US09104,nwhite
House,19495,race,table,",",620L500US09105,nwhite
House,20600,race,table,",",620L500US09106,nwhite
House,21374,race,table,",",620L500US09107,nwhite
House,19257,race,table,",",620L500US09108,nwhite
House,13956,race,table,",",620L500US09109,nwhite
House,9539,race,table,",",620L500US09110,nwhite
House,21524,race,table,",",620L500US09111,nwhite
House,20738,race,table,",",620L500US09112,nwhite
House,20476,race,table,",",620L500US09113,nwhite
House,17677,race,table,",",620L500US09114,nwhite
House,13778,race,table,",",620L500US09115,nwhite
House,7346,race,table,",",620L500US09116,nwhite
House,19268,race,table,",",620L500US09117,nwhite
House,18647,race,table,",",620L500US09118,nwhite
House,20457,race,table,",",620L500US09119,nwhite
House,18587,race,table,",",620L500US09120,nwhite
House,11090,race,table,",",620L500US09121,nwhite
House,21610,race,table,",",620L500US09122,nwhite
House,18590,race,table,",",620L500US09123,nwhite
House,2786,race,table,",",620L500US09124,nwhite
House,20505,race,table,",",620L500US09125,nwhite
House,4082,race,table,",",620L500US09126,nwhite
House,11430,race,table,",",620L500US09127,nwhite
House,2424,race,table,",",620L500US09128,nwhite
House,8441,race,table,",",620L500US09129,nwhite
House,2779,race,table,",",620L500US09130,nwhite
House,20287,race,table,",",620L500US09131,nwhite
House,21548,race,table,",",620L500US09132,nwhite
House,18330,race,table,",",620L500US09133,nwhite
House,21079,race,table,",",620L500US09134,nwhite
House,20999,race,table,",",620L500US09135,nwhite
House,21660,race,table,",",620L500US09136,nwhite
House,13080,race,table,",",620L500US09137,nwhite
House,16902,race,table,",",620L500US09138,nwhite
House,17702,race,table,",",620L500US09139,nwhite
House,5272,race,table,",",620L500US09140,nwhite
House,21191,race,table,",",620L500US09141,nwhite
House,19197,race,table,",",620L500US09142,nwhite
House,19891,race,table,",",620L500US09143,nwhite
House,15952,race,table,",",620L500US09144,nwhite
House,5347,race,table,",",620L500US09145,nwhite
House,12860,race,table,",",620L500US09146,nwhite
House,16185,race,table,",",620L500US09147,nwhite
House,8781,race,table,",",620L500US09148,nwhite
House,19323,race,table,",",620L500US09149,nwhite
House,16346,race,table,",",620L500US09150,nwhite
House,17826,race,table,",",620L500US09151,nwhite
State,2464450,race,table,",",Connecticut,nwhite
Senate,0.298,race,map,.0%,610U500US09001,pwhite
Senate,0.258,race,map,.0%,610U500US09002,pwhite
Senate,0.576,race,map,.0%,610U500US09003,pwhite
Senate,0.698,race,map,.0%,610U500US09004,pwhite
Senate,0.781,race,map,.0%,610U500US09005,pwhite
Senate,0.551,race,map,.0%,610U500US09006,pwhite
Senate,0.82,race,map,.0%,610U500US09007,pwhite
Senate,0.874,race,map,.0%,610U500US09008,pwhite
Senate,0.737,race,map,.0%,610U500US09009,pwhite
Senate,0.279,race,map,.0%,610U500US09010,pwhite
Senate,0.516,race,map,.0%,610U500US09011,pwhite
Senate,0.912,race,map,.0%,610U500US09012,pwhite
Senate,0.714,race,map,.0%,610U500US09013,pwhite
Senate,0.809,race,map,.0%,610U500US09014,pwhite
Senate,0.434,race,map,.0%,610U500US09015,pwhite
Senate,0.788,race,map,.0%,610U500US09016,pwhite
Senate,0.637,race,map,.0%,610U500US09017,pwhite
Senate,0.818,race,map,.0%,610U500US09018,pwhite
Senate,0.757,race,map,.0%,610U500US09019,pwhite
Senate,0.746,race,map,.0%,610U500US09020,pwhite
Senate,0.81,race,map,.0%,610U500US09021,pwhite
Senate,0.561,race,map,.0%,610U500US09022,pwhite
Senate,0.131,race,map,.0%,610U500US09023,pwhite
Senate,0.613,race,map,.0%,610U500US09024,pwhite
Senate,0.581,race,map,.0%,610U500US09025,pwhite
Senate,0.87,race,map,.0%,610U500US09026,pwhite
Senate,0.47,race,map,.0%,610U500US09027,pwhite
Senate,0.867,race,map,.0%,610U500US09028,pwhite
Senate,0.784,race,map,.0%,610U500US09029,pwhite
Senate,0.882,race,map,.0%,610U500US09030,pwhite
Senate,0.834,race,map,.0%,610U500US09031,pwhite
Senate,0.893,race,map,.0%,610U500US09032,pwhite
Senate,0.919,race,map,.0%,610U500US09033,pwhite
Senate,0.828,race,map,.0%,610U500US09034,pwhite
Senate,0.897,race,map,.0%,610U500US09035,pwhite
Senate,0.756,race,map,.0%,610U500US09036,pwhite
House,0.19,race,map,.0%,620L500US09001,pwhite
House,0.818,race,map,.0%,620L500US09002,pwhite
House,0.121,race,map,.0%,620L500US09003,pwhite
House,0.189,race,map,.0%,620L500US09004,pwhite
House,0.196,race,map,.0%,620L500US09005,pwhite
House,0.187,race,map,.0%,620L500US09006,pwhite
House,0.127,race,map,.0%,620L500US09007,pwhite
House,0.924,race,map,.0%,620L500US09008,pwhite
House,0.463,race,map,.0%,620L500US09009,pwhite
House,0.37,race,map,.0%,620L500US09010,pwhite
House,0.356,race,map,.0%,620L500US09011,pwhite
House,0.613,race,map,.0%,620L500US09012,pwhite
House,0.717,race,map,.0%,620L500US09013,pwhite
House,0.785,race,map,.0%,620L500US09014,pwhite
House,0.364,race,map,.0%,620L500US09015,pwhite
House,0.876,race,map,.0%,620L500US09016,pwhite
House,0.872,race,map,.0%,620L500US09017,pwhite
House,0.789,race,map,.0%,620L500US09018,pwhite
House,0.836,race,map,.0%,620L500US09019,pwhite
House,0.618,race,map,.0%,620L500US09020,pwhite
House,0.825,race,map,.0%,620L500US09021,pwhite
House,0.759,race,map,.0%,620L500US09022,pwhite
House,0.909,race,map,.0%,620L500US09023,pwhite
House,0.514,race,map,.0%,620L500US09024,pwhite
House,0.261,race,map,.0%,620L500US09025,pwhite
House,0.599,race,map,.0%,620L500US09026,pwhite
House,0.774,race,map,.0%,620L500US09027,pwhite
House,0.79,race,map,.0%,620L500US09028,pwhite
House,0.738,race,map,.0%,620L500US09029,pwhite
House,0.91,race,map,.0%,620L500US09030,pwhite
House,0.879,race,map,.0%,620L500US09031,pwhite
House,0.865,race,map,.0%,620L500US09032,pwhite
House,0.714,race,map,.0%,620L500US09033,pwhite
House,0.903,race,map,.0%,620L500US09034,pwhite
House,0.921,race,map,.0%,620L500US09035,pwhite
House,0.933,race,map,.0%,620L500US09036,pwhite
House,0.827,race,map,.0%,620L500US09037,pwhite
House,0.85,race,map,.0%,620L500US09038,pwhite
House,0.435,race,map,.0%,620L500US09039,pwhite
House,0.735,race,map,.0%,620L500US09040,pwhite
House,0.721,race,map,.0%,620L500US09041,pwhite
House,0.755,race,map,.0%,620L500US09042,pwhite
House,0.892,race,map,.0%,620L500US09043,pwhite
House,0.862,race,map,.0%,620L500US09044,pwhite
House,0.895,race,map,.0%,620L500US09045,pwhite
House,0.567,race,map,.0%,620L500US09046,pwhite
House,0.902,race,map,.0%,620L500US09047,pwhite
House,0.899,race,map,.0%,620L500US09048,pwhite
House,0.524,race,map,.0%,620L500US09049,pwhite
House,0.942,race,map,.0%,620L500US09050,pwhite
House,0.948,race,map,.0%,620L500US09051,pwhite
House,0.868,race,map,.0%,620L500US09052,pwhite
House,0.92,race,map,.0%,620L500US09053,pwhite
House,0.751,race,map,.0%,620L500US09054,pwhite
House,0.931,race,map,.0%,620L500US09055,pwhite
House,0.777,race,map,.0%,620L500US09056,pwhite
House,0.854,race,map,.0%,620L500US09057,pwhite
House,0.781,race,map,.0%,620L500US09058,pwhite
House,0.801,race,map,.0%,620L500US09059,pwhite
House,0.714,race,map,.0%,620L500US09060,pwhite
House,0.812,race,map,.0%,620L500US09061,pwhite
House,0.952,race,map,.0%,620L500US09062,pwhite
House,0.908,race,map,.0%,620L500US09063,pwhite
House,0.913,race,map,.0%,620L500US09064,pwhite
House,0.767,race,map,.0%,620L500US09065,pwhite
House,0.927,race,map,.0%,620L500US09066,pwhite
House,0.863,race,map,.0%,620L500US09067,pwhite
House,0.931,race,map,.0%,620L500US09068,pwhite
House,0.906,race,map,.0%,620L500US09069,pwhite
House,0.804,race,map,.0%,620L500US09070,pwhite
House,0.69,race,map,.0%,620L500US09071,pwhite
House,0.224,race,map,.0%,620L500US09072,pwhite
House,0.479,race,map,.0%,620L500US09073,pwhite
House,0.497,race,map,.0%,620L500US09074,pwhite
House,0.229,race,map,.0%,620L500US09075,pwhite
House,0.954,race,map,.0%,620L500US09076,pwhite
House,0.824,race,map,.0%,620L500US09077,pwhite
House,0.898,race,map,.0%,620L500US09078,pwhite
House,0.701,race,map,.0%,620L500US09079,pwhite
House,0.91,race,map,.0%,620L500US09080,pwhite
House,0.925,race,map,.0%,620L500US09081,pwhite
House,0.777,race,map,.0%,620L500US09082,pwhite
House,0.782,race,map,.0%,620L500US09083,pwhite
House,0.409,race,map,.0%,620L500US09084,pwhite
House,0.827,race,map,.0%,620L500US09085,pwhite
House,0.905,race,map,.0%,620L500US09086,pwhite
House,0.837,race,map,.0%,620L500US09087,pwhite
House,0.79,race,map,.0%,620L500US09088,pwhite
House,0.871,race,map,.0%,620L500US09089,pwhite
House,0.864,race,map,.0%,620L500US09090,pwhite
House,0.583,race,map,.0%,620L500US09091,pwhite
House,0.302,race,map,.0%,620L500US09092,pwhite
House,0.277,race,map,.0%,620L500US09093,pwhite
House,0.271,race,map,.0%,620L500US09094,pwhite
House,0.119,race,map,.0%,620L500US09095,pwhite
House,0.606,race,map,.0%,620L500US09096,pwhite
House,0.377,race,map,.0%,620L500US09097,pwhite
House,0.915,race,map,.0%,620L500US09098,pwhite
House,0.775,race,map,.0%,620L500US09099,pwhite
House,0.68,race,map,.0%,620L500US09100,pwhite
House,0.929,race,map,.0%,620L500US09101,pwhite
House,0.879,race,map,.0%,620L500US09102,pwhite
House,0.808,race,map,.0%,620L500US09103,pwhite
House,0.592,race,map,.0%,620L500US09104,pwhite
House,0.819,race,map,.0%,620L500US09105,pwhite
House,0.882,race,map,.0%,620L500US09106,pwhite
House,0.841,race,map,.0%,620L500US09107,pwhite
House,0.818,race,map,.0%,620L500US09108,pwhite
House,0.554,race,map,.0%,620L500US09109,pwhite
House,0.388,race,map,.0%,620L500US09110,pwhite
House,0.903,race,map,.0%,620L500US09111,pwhite
House,0.894,race,map,.0%,620L500US09112,pwhite
House,0.867,race,map,.0%,620L500US09113,pwhite
House,0.781,race,map,.0%,620L500US09114,pwhite
House,0.6,race,map,.0%,620L500US09115,pwhite
House,0.322,race,map,.0%,620L500US09116,pwhite
House,0.832,race,map,.0%,620L500US09117,pwhite
House,0.796,race,map,.0%,620L500US09118,pwhite
House,0.881,race,map,.0%,620L500US09119,pwhite
House,0.772,race,map,.0%,620L500US09120,pwhite
House,0.481,race,map,.0%,620L500US09121,pwhite
House,0.881,race,map,.0%,620L500US09122,pwhite
House,0.785,race,map,.0%,620L500US09123,pwhite
House,0.11,race,map,.0%,620L500US09124,pwhite
House,0.868,race,map,.0%,620L500US09125,pwhite
House,0.172,race,map,.0%,620L500US09126,pwhite
House,0.435,race,map,.0%,620L500US09127,pwhite
House,0.095,race,map,.0%,620L500US09128,pwhite
House,0.373,race,map,.0%,620L500US09129,pwhite
House,0.117,race,map,.0%,620L500US09130,pwhite
House,0.821,race,map,.0%,620L500US09131,pwhite
House,0.89,race,map,.0%,620L500US09132,pwhite
House,0.771,race,map,.0%,620L500US09133,pwhite
House,0.88,race,map,.0%,620L500US09134,pwhite
House,0.883,race,map,.0%,620L500US09135,pwhite
House,0.856,race,map,.0%,620L500US09136,pwhite
House,0.535,race,map,.0%,620L500US09137,pwhite
House,0.68,race,map,.0%,620L500US09138,pwhite
House,0.74,race,map,.0%,620L500US09139,pwhite
House,0.216,race,map,.0%,620L500US09140,pwhite
House,0.873,race,map,.0%,620L500US09141,pwhite
